blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-10-07,2024-10-07 14:06:11.000 UTC,0x8200804859ba13c409fb02412b1036d8c4022f7b48387688955a7676b8d0c040,stablecoin,0x93ec55970b48d8c01932053aeec3d51e79bb4762,0x35add98fc9ceb58885aace523286ecf2795ce19f,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,13150.8,13150.629039599999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-04,2023-09-04 07:27:59.000 UTC,0xb6b61903e3ae978c286d897b74c5dc921d00258efec9ab0e814b2d5c4634c423,stablecoin,0x58c37a622cdf8ace54d8b25c58223f61d0d738aa,0x5ce24efa6f13d0e5dc1f90602b2aff505fa810a9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,11500,11504.232,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-10-27,2024-10-27 04:57:23.000 UTC,0x8f8186c14632acbec1a64ce8f2da5cf8a273348e3639941ed2081ca89a4ec281,stablecoin,0xad80897f9b953d6460892bdff33ad3e3bb6ea612,0xc59169aa12796099c2b4a0bf7d6de46996035097,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1250,1251.34,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-06-26,2024-06-26 19:56:23.000 UTC,0xa9007fd955b76aac29311a90bdbd06b4ebd9320e610bb92d2a04e4b59430efa0,stablecoin,0x949954b50b5780d3a1c54deb7cbb0dbcc558861b,0xf8cc32a062667cf43344ca5c5f76c2a437b93d6a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2e+06,1.999778e+06,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-01-30,2023-01-30 20:21:59.000 UTC,0x688b4f50f441882c86a44c973ccb03bb2484bdf83bc5c71c28f9af676e2aca0f,stablecoin,0x148accc52a4ad8f28e477508a84d1b33617429ad,0x5a4d7a0c8accf627ba2cebcd9566be928691ff03,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,11610,11618.846819999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-11,2024-05-11 21:37:59.000 UTC,0x8366f13520369f916193adbec5f02d36031a0c0b78bcd6dbed0b17cac729abb0,native,0xf40bcc0845528873784f36e5c105e62a93ff7021,0x063882309dff155ad967bcf08db42e0ee799b602,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0353,103.101063,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-08,2023-11-08 03:16:59.000 UTC,0x46c767af52350fbd609e411bf5b0e8fa18b69e680a0b6c2387246f5d58125f31,native,0xf8f32c9e0e53bb1c6995ff0b5ced29f20e3879ce,0xdf9266f05339ae6842e5899a8c9e96a117a4e299,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.6,1131.9599999999998,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-06,2023-11-06 19:39:35.000 UTC,0xb762dd798e3ac3a47040d6734ea22b775b13955da32398363d0faf33b75bdbf6,native,0x8c50f42d5b4b225739d04dc670b7681f0844c2f0,0xf668814e2d6bf76ee778a6b4df581f4ca5dc8628,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,7.658634304,14549.56710536704,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-05,2024-02-05 08:12:59.000 UTC,0xbad99b177179d7857425568ca93ae7b7c0a33e761ae91598b01f86d86c129a55,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x3a3a9f0d7624911e21d8e9f9fbfef67e521d1ec9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,169.41191800000001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-28,2024-01-28 02:40:59.000 UTC,0x9e1e70898e636f455cc4a8ec5670ae74afa9f5c877e8eced6913b5b5274ab9fa,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x6f136b1f324af16bc39a821a9788d2e59df2cf9e,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,933,401.316888,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 12:50:59.000 UTC,0xe5396e7d10f50bf6387c909b86ddfd9a29e91f8113dd3892305ee8f62962294f,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x7cc7f7cdfbf9925941086aaeaf54f13a092f01be,EOA,<nil>,<nil>,<nil>,<nil>,kuhti.eth,kuhti.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,333,127.544661,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-03,2024-02-03 07:30:23.000 UTC,0x896e42ea5106aeebe2c19a3222a2616b899357e98c937d9abe61a49046fb5e37,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x52e6c8caeef0c24cbd95cd93c61e8ea6c5c8784c,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,65.4986,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-26,2024-02-26 17:00:35.000 UTC,0xdaabeef378e84542fe44c9b06f933abfa8476998ef4f5005726af7ad67081704,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x364bfb413dbb9344a6bd157b741cf43d59b8b2c1,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,120.233695,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 22:55:11.000 UTC,0xc7d9821833003fed70211e65acc7939b72d364f0ab443df2db5bb617c84ddf9d,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x4849a55fe2edb7d00fd0e0313647608508fba872,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,733,256.65628499999997,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-06-30,2023-06-30 11:29:35.000 UTC,0xb12a1168b95a2e524c47efe95034b47210f3500bd80d440d873db666a96abff7,erc20,0xd558f127e20fc028a6d4e37f41681d569fed11f8,0x2ecf8cd6a62e1ee6bc1f401ddad92c549314ff61,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,SD,0x30d20208d987713f46dfd34ef128bb16c404d10f,42,34.389138,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-29,2024-01-29 10:24:11.000 UTC,0x5c7f32e103d3322429b1883e624214841b684f837478c96366800a8b383073ff,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xa299394f4fd130550624dc9c196bf35767b9083a,EOA,<nil>,<nil>,<nil>,<nil>,misterbisnes.eth,misterbisnes.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,225.541615,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-24,2024-02-24 08:32:35.000 UTC,0x9fb96c044847d278ab555b62dfc5cb21ab7858f0b695532b6a36dd1f8c2a8293,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x8ee9f7686d24ac578d1f29fb0a83e06d58a50efb,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,118.492952,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-25,2024-01-25 21:40:23.000 UTC,0xc2e51e36399617e476baed1b33d25f16947685ca622cfa1a1cb8b5829c278745,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xebd1cd77e9d8fe95d8cfe96b1af0297c59f18846,EOA,<nil>,<nil>,<nil>,<nil>,blacksh.eth,blacksh.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,400,124.61519999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-11,2024-04-11 23:05:11.000 UTC,0x00d975e84e648be0e7720c82674c18d63b32e49314a8e0814c43c49e87ad8116,erc20,0xe0eb63b4e18ff1e646ab7e37510e6eaf287ade3d,0x0b770d8d86c4d23ae4f8d5da9374cb64d77e2f3c,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ETHFI,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,0.02090737,0.11039091360000002,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-05-16,2023-05-16 12:25:11.000 UTC,0x113ef890aaa22355a84ed2e3f22e4425cbe3d5e73360a6879915f01f125cb54b,stablecoin,0xcae7daf88c31072b6d6187124aa7dfdc4c806f3b,0x62858cf679dce87e83156e287a8f58b19771325e,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,538.67,539.370271,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-09,2023-11-09 00:55:35.000 UTC,0x987c7b7827260004cb9f1254bced0dddfddd760638bef05ee712f2de67f352ba,erc20,0x31d5be21831edcc2d79f4b0e30ba840e6eab3dc8,0x5916df7f1ac55900add3875f8fea17a041e29bb4,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,cbETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,10,20009.9,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-08-21,2023-08-21 12:59:35.000 UTC,0x71a80a9a2d0d56b6a13dacd0d628595fd6f33286fde1eb50af06ea7e14c7c233,erc20,0x388a09a28e7d56dc61dcb1bb356251fe0c46fe8c,0x3bc0cb287f74504347d50fe3ada6d90214e6f512,Safe,Safe,<nil>,<nil>,<nil>,<nil>,Gnosis_safe,Transfer,AURA,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,50072.03,51708.08350822001,unclassified transfer to Safe,Safe
ethereum,2024-07-08,2024-07-08 11:46:11.000 UTC,0xcf75adca1e948a8d1362cc0b20023b9c58dcdd072f85c439e84a827394e5af44,erc20,0xd8e157b3866deff3d2a315c6e1f8f7a2e6c51612,0x19b5cc75846bf6286d599ec116536a333c4c2c14,Smart contract,Fl: PreDeposits,<nil>,<nil>,<nil>,<nil>,Fl,Transfer,weETH,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,0.009593013419947376,30.48544548698237,unclassified transfer to Smart contract,Fl: PreDeposits
ethereum,2023-12-18,2023-12-18 20:34:59.000 UTC,0x14cf7e048028cc5274f975a30d4958f297539801393881e911bfd85a6164532a,stablecoin,0xc39cf17c216d05cc3c59163718a31897bad80f56,0xa7a0a97980f1f4d27abafa8019e6ffc2672b0b2d,EOA,<nil>,<nil>,<nil>,<nil>,frise.eth,frise.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1687.5,1689.163875,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-27,2023-03-27 20:26:11.000 UTC,0xb67990e4117a890e2f27e05b5a6710d6e9c728af6afb48e22408904ce7fd6beb,stablecoin,0x6029db0ea27f7e71fcc9ffae8e31c99a46626511,0xab57f7c308a700c202afd28ff189e68050c06563,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,750,750.27075,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-03-18,2024-03-18 01:37:35.000 UTC,0xbe9a0c77afa250ea1f17bca473ecd143e077b2479443c20f633e4e87ef5a3020,stablecoin,0x9fbba32944244699bed16010bd7c3b04d30123a7,0x76b987fc13a75ef01a49cc2e3b908d4aa1ac8229,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,800000,801344.8,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-09-24,2024-09-24 10:32:59.000 UTC,0xca9ea8025947ddf0f91321bbbf5227ce1670b8911a059fb011f001a9a4ba4a33,erc20,0x053387fe5c3d990510c0069842c4c77069adbc55,0xacc3ca3823d8e8fe281a10b41c7e68444d027e95,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,WILD,0x2a3bff78b79a009976eea096a51a948a3dc00e34,100,26.2916,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-03-07,2024-03-07 09:08:47.000 UTC,0xf6d7e6a1f8962df91f934be01bdb3f1e73cc5a4962e5964eac68d7e57ef45547,stablecoin,0xfbf30fc4ee985920fd6aa90f6dfe8db3c0e44763,0x23ddd3e3692d1861ed57ede224608875809e127f,Smart contract,Near: ERC20Locker,<nil>,<nil>,<nil>,<nil>,Near,Transfer,FRAX,0x853d955acef822db058eb8505911ed77f175b99e,500000,500803,unclassified transfer to Smart contract,Near: ERC20Locker
ethereum,2023-08-29,2023-08-29 04:11:35.000 UTC,0x9a3a8d0fd4acf43731ce840ac9bd10b8dda404d6af2203ff440be867a985d671,erc20,0x47a0dfeb07abebd5f77aa5ffaa18faecd7686b4f,0x6f435a9421653b27f048957b8ba2092d65a711f9,EOA,<nil>,<nil>,<nil>,<nil>,gunnersnft.eth,gunnersnft.eth,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.74669943,1233.1517076621,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-10-28,2023-10-28 07:52:47.000 UTC,0x5c7a31a2cadf0b9d559874dfe40d3dcd4470eb9abaf7b49e3cf5cec49d7b581c,native,0x07b1dbaa57e0908d5220d6faf605138b6eb4b19d,0x794232d5b15e1cd5bbbc8edbd66e4fdf508f91d7,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,5e-06,0.008944700000000002,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-18,2024-02-18 11:42:11.000 UTC,0x060bc5c1c0954e46738591bb677c43fca652e11d9a00c9b8f6afba654b94853e,erc20,0x7658886daa519ddfb6e20614d72faf7709c3f363,0xac49c7cc6923a423f7fbc70a3254c41791fe1cfd,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,HEX,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,5000,49.86,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-25,2024-02-25 00:59:23.000 UTC,0xe6ba988cc7c8c9fac68ae6063179e43f49ff1e3a29b43f8a5c7805bce43af77d,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x16ef947d1d31c91ccd528513c38d5d5ecf901e97,EOA,<nil>,<nil>,<nil>,<nil>,0x1e97.eth,0x1e97.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,123.41103899999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-25,2024-01-25 18:10:23.000 UTC,0x8c27a277613f25565bb686be0bca2acaf106e39ba3fa3f2a70d15fe0fc43f1ec,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x9c39ca2d8f1ccb5dbd9fe417c1c35f6934fb2f81,EOA,<nil>,<nil>,<nil>,<nil>,pcgamersua.eth,pcgamersua.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,333,110.313909,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 06:45:47.000 UTC,0x78bb95977af0e5c7c71dea796bc5646d9db5b20ab4256c62ce57bc0d1e46027f,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x6ef1c2e6cd27b542a56429cbc7cf2128a6aab5a0,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,68.38539999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 21:47:47.000 UTC,0xfae576be41199831606340c45c7492425b220d616d8b4223d571d933f38a8397,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x20dedd5f28a0562d3c8468665ff60f2857d0fe7d,EOA,<nil>,<nil>,<nil>,<nil>,bananacoffee.eth,bananacoffee.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,1200,508.2468,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-01,2024-02-01 05:31:23.000 UTC,0xb89ec83dfb53818e0c7c3377b4313619e5fd48bd03c3c1be5b536b58d87d26dc,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x02adbe47af67b4e013251369f5384ecc8fd33ce4,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,178.489441,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-25,2024-01-25 14:43:11.000 UTC,0xbff53a615d2a890321665884a42332b16f928f13e2b1115f0a427dfff036046a,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xe4339b6ee5398bafd00722a9ebfe4e7597fcfeeb,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,333,114.061491,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 10:33:11.000 UTC,0x1dc1ed3fe52a31b4ca5663da931a40ca6221f7e0797dfa87fb0e55930de02b30,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x59172a02d8efc3c2008745a3d3745501a0940b82,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,177.913268,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-25,2024-02-25 00:41:47.000 UTC,0xd34ce771c021922a810176f0181e06ea6e756d9555aef3e37915e22f33bdd975,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x9e73f1dfbae6f71f5ad227e5b333b0f4022f5888,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,123.253907,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-07-26,2023-07-26 17:13:59.000 UTC,0x5eb23c8369d4620b88cd1dcde8fa146d1de17727b472d48289c63d0caf6e24a3,erc20,0xa260f8b7c8f37c2f1bc11b04c19902829de6ac8a,0x7e78a8337194c06314300d030d41eb31ed299c39,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,900,271.0971,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2023-07-21,2023-07-21 10:55:35.000 UTC,0xca7b290c7dac264895fac929d3b88d14dc0f03217c185d3bc8ce4c9d57631447,erc20,0xa260f8b7c8f37c2f1bc11b04c19902829de6ac8a,0x7e78a8337194c06314300d030d41eb31ed299c39,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1000,331.98499999999996,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-01-29,2024-01-29 12:59:35.000 UTC,0x0c4dfc00c64ab1d4c7273fe1a47cec1be7536268d514fc0c71ef56c22f762f60,erc20,0xa260f8b7c8f37c2f1bc11b04c19902829de6ac8a,0x7e78a8337194c06314300d030d41eb31ed299c39,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,4300,1728.9998999999998,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-11,2024-11-11 07:45:11.000 UTC,0x15da9f0c375545ca23fb8b67f5c9ece70dcb4df551a84b3e53bfa3565147c1c4,erc20,0xb21bc9ba6d0460cb5368c578e29908f986144038,0xc652551a8430a81f5f1a22bfd917b13ac13e56bf,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,PENDLE,0x808507121b80c02388fad14726482e061b8da827,3962.5695684069315,21873.38401760626,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-08-20,2024-08-20 08:35:59.000 UTC,0x6c01d2606c85e1dc4801783d3560033fc9fd6cd43c54c2fbd14bf86f431e5ff5,erc20,0xa260f8b7c8f37c2f1bc11b04c19902829de6ac8a,0x7e78a8337194c06314300d030d41eb31ed299c39,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,2550,676.1886000000001,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2023-07-28,2023-07-28 07:56:47.000 UTC,0x3aa288e91043f7e2fdd28cdfb152a477ecb2bb7e1fdcde6c6115d58be14f4ca0,erc20,0xc25b6a64124dfbe7ab003bdb58f75019aa8380e9,0x178af85a00131c25663f6d293ea8867ea8e5707a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,BIT,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,2273,1171.1587040000002,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-09-06,2024-09-06 13:49:11.000 UTC,0xad04f5b87c22b0ffc69e6e2591e5be3aa7cb9e19be3c3dec04688321ba8a3af8,stablecoin,0xcb485d34c7faa8d7aaacf90e1d9a6073be65ce27,0x4f30f5ef6b9e317a00e4e5d57a069e4207fc14de,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50000,50019.25000000001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-12-20,2023-12-20 18:37:47.000 UTC,0xbd2445ba6f86da563402e8c824e5169ad0a1c68bd3624805837a21a2d0d53dda,erc20,0x4312ec66184a6919c4b51cce58bb87764ac0e19d,0xda7cb00ed639934802696f3330c588ea4fcec7f6,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,RAIN,0x71fc1f555a39e0b698653ab0b475488ec3c34d57,21623.476311400227,125.37291565349852,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-07-12,2024-07-12 12:48:23.000 UTC,0xca13099b0e23411b99e5b24f8c37a08ec1916a1f0d72a0b7e6a681240da32c9b,erc20,0x3f3ac8c6e85c8659e0af4f4b6ed50f51a1a8e0b1,0x19b5cc75846bf6286d599ec116536a333c4c2c14,Smart contract,Fl: PreDeposits,<nil>,<nil>,<nil>,<nil>,Fl,Transfer,rsETH,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,19.654489966202416,61201.13358125939,unclassified transfer to Smart contract,Fl: PreDeposits
ethereum,2023-01-18,2023-01-18 13:31:47.000 UTC,0x03f6cf27c5720f802da034e19b0d9f41e2d417b13b4dc134cc5896252a2456f0,erc20,0xe5bdbcc949da1c41df8a5e58136f9cd8059519cd,0xff486cf23e1d4da871f0b9945f2eeb44b8d19a6b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,CTSI,0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,981038.33333,125406.1301495739,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-17,2024-04-17 22:08:23.000 UTC,0xb17b0b3ad0efae8560a49d0ee44bf27eedc726a1384fdaea15103a75d18c45e7,stablecoin,0xbd4b515ed602792497364de7c306659297378fae,0xa14113eccad88fe14b48c96991ad0d950b55d5aa,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3467.763406,3471.7929470777726,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-06,2023-09-06 20:34:59.000 UTC,0xea853b119d89a7683ce54c49cb0af25b7904c7811e0f5f769a16305eb4bef5c2,stablecoin,0x615a2f3d084495fe5986a29a9b2b702fcf3f5c5b,0x57c76df6a0f416a8b8a1c2ce3b5e1c3b07263756,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10953,10957.118327999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-02,2023-11-02 16:51:11.000 UTC,0x6c33f8f8d3d9203827991017e96afe0561513d2760b123898ffe6af1c4f3e831,stablecoin,0xf15414f8f8684f0c80866e074b8df53d098689db,0x41b0b75802b25fbc14e0157f9341473843c28e1e,EOA,<nil>,<nil>,<nil>,<nil>,panchodiaz.eth,panchodiaz.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,50,50.0193,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-09-03,2024-09-03 13:51:23.000 UTC,0x4656a8330ef014016387d7da355356addcb7199d1d6d3929aa7ac98994406241,stablecoin,0x13b2639533ec7741172563b490b64cde14a34258,0x391ba3f8fff7a16d274270ac2d3c26be485065b2,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,21600,21605.4,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-08-10,2024-08-10 17:45:11.000 UTC,0x21ef09a03af1c378f4ee521a352bd26b3941433e6b4ac67a1c4d4a85603381e8,stablecoin,0x2066e7dbf22291b015b96653744928e996a6dc25,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,22994.122152,23004.929389411438,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2023-02-20,2023-02-20 22:52:59.000 UTC,0x52dad3f6d85960f550af3ee26876c432e95a867e042d1f3002315b3625e5e067,stablecoin,0x9bcf35bd44cd5902bfa0738b7b2de12d09cc2dc9,0xda4e0635d3d45047c992af606bbe234f74576ceb,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,117.34,117.35513686,unclassified transfer to EOA,unclassified transfer to EOA
